releaseDate,FIPS,county,state,NONE,D0,D1,D2,D3,D4,validStart,validEnd,domStatisticFormatID
4/30/02,6041,Marin County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6043,Mariposa County,CA,94.7,5.3,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6045,Mendocino County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6047,Merced County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6049,Modoc County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6051,Mono County,CA,4,96,69.16,15.37,0,0,4/30/02,5/6/02,1
4/30/02,6053,Monterey County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6055,Napa County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6057,Nevada County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6059,Orange County,CA,0,100,100,0,0,0,4/30/02,5/6/02,1
4/30/02,6061,Placer County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6063,Plumas County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6065,Riverside County,CA,0,100,100,80.64,0,0,4/30/02,5/6/02,1
4/30/02,6067,Sacramento County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6069,San Benito County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6071,San Bernardino County,CA,0,100,100,93.96,3.51,0,4/30/02,5/6/02,1
4/30/02,6073,San Diego County,CA,0,100,100,44.76,0,0,4/30/02,5/6/02,1
4/30/02,6075,San Francisco County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6077,San Joaquin County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6079,San Luis Obispo County,CA,89.61,10.39,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6081,San Mateo County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6083,Santa Barbara County,CA,26.2,73.8,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6085,Santa Clara County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6087,Santa Cruz County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6089,Shasta County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6091,Sierra County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6093,Siskiyou County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6095,Solano County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6097,Sonoma County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6099,Stanislaus County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6101,Sutter County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6103,Tehama County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6105,Trinity County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6107,Tulare County,CA,4.48,95.52,49.46,0.01,0,0,4/30/02,5/6/02,1
4/30/02,6109,Tuolumne County,CA,89.71,10.29,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6111,Ventura County,CA,0,100,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6113,Yolo County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/30/02,6115,Yuba County,CA,100,0,0,0,0,0,4/30/02,5/6/02,1
4/23/02,6001,Alameda County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6003,Alpine County,CA,96.59,3.41,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6005,Amador County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6007,Butte County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6009,Calaveras County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6011,Colusa County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6013,Contra Costa County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6015,Del Norte County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6017,El Dorado County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6019,Fresno County,CA,55.07,44.93,18.99,0,0,0,4/23/02,4/29/02,1
4/23/02,6021,Glenn County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6023,Humboldt County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6025,Imperial County,CA,0,100,100,100,0,0,4/23/02,4/29/02,1
4/23/02,6027,Inyo County,CA,0,100,100,92.74,0,0,4/23/02,4/29/02,1
4/23/02,6029,Kern County,CA,10.18,89.82,47.31,7.51,0,0,4/23/02,4/29/02,1
4/23/02,6031,Kings County,CA,98.99,1.01,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6033,Lake County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6035,Lassen County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6037,Los Angeles County,CA,0,100,80.61,0,0,0,4/23/02,4/29/02,1
4/23/02,6039,Madera County,CA,68.53,31.47,0.02,0,0,0,4/23/02,4/29/02,1
4/23/02,6041,Marin County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6043,Mariposa County,CA,91.5,8.5,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6045,Mendocino County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6047,Merced County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6049,Modoc County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6051,Mono County,CA,1.63,98.37,66.67,15.82,0,0,4/23/02,4/29/02,1
4/23/02,6053,Monterey County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6055,Napa County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6057,Nevada County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6059,Orange County,CA,0,100,100,0.87,0,0,4/23/02,4/29/02,1
4/23/02,6061,Placer County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6063,Plumas County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6065,Riverside County,CA,0,100,100,97.23,0,0,4/23/02,4/29/02,1
4/23/02,6067,Sacramento County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6069,San Benito County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6071,San Bernardino County,CA,0,100,100,97.5,0,0,4/23/02,4/29/02,1
4/23/02,6073,San Diego County,CA,0,100,100,98.82,0,0,4/23/02,4/29/02,1
4/23/02,6075,San Francisco County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6077,San Joaquin County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6079,San Luis Obispo County,CA,89.35,10.65,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6081,San Mateo County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6083,Santa Barbara County,CA,26.88,73.12,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6085,Santa Clara County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6087,Santa Cruz County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6089,Shasta County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6091,Sierra County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6093,Siskiyou County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6095,Solano County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6097,Sonoma County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6099,Stanislaus County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6101,Sutter County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6103,Tehama County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6105,Trinity County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6107,Tulare County,CA,1.12,98.88,50.55,0.16,0,0,4/23/02,4/29/02,1
4/23/02,6109,Tuolumne County,CA,87.46,12.54,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6111,Ventura County,CA,0,100,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6113,Yolo County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/23/02,6115,Yuba County,CA,100,0,0,0,0,0,4/23/02,4/29/02,1
4/16/02,6001,Alameda County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6003,Alpine County,CA,88.8,11.2,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6005,Amador County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6007,Butte County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6009,Calaveras County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6011,Colusa County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6013,Contra Costa County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6015,Del Norte County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6017,El Dorado County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6019,Fresno County,CA,54.71,45.29,21,0,0,0,4/16/02,4/22/02,1
4/16/02,6021,Glenn County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6023,Humboldt County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6025,Imperial County,CA,0,100,100,100,0,0,4/16/02,4/22/02,1
4/16/02,6027,Inyo County,CA,0,100,100,92.91,0,0,4/16/02,4/22/02,1
4/16/02,6029,Kern County,CA,9.75,90.25,46.99,9.48,0,0,4/16/02,4/22/02,1
4/16/02,6031,Kings County,CA,96.62,3.38,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6033,Lake County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6035,Lassen County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6037,Los Angeles County,CA,0,100,83.04,0.06,0,0,4/16/02,4/22/02,1
4/16/02,6039,Madera County,CA,67.39,32.61,1.21,0,0,0,4/16/02,4/22/02,1
4/16/02,6041,Marin County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6043,Mariposa County,CA,87.93,12.07,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6045,Mendocino County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6047,Merced County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6049,Modoc County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6051,Mono County,CA,0.12,99.88,72.29,16.86,0,0,4/16/02,4/22/02,1
4/16/02,6053,Monterey County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6055,Napa County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6057,Nevada County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6059,Orange County,CA,0,100,100,0.91,0,0,4/16/02,4/22/02,1
4/16/02,6061,Placer County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6063,Plumas County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6065,Riverside County,CA,0,100,100,97.58,0,0,4/16/02,4/22/02,1
4/16/02,6067,Sacramento County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6069,San Benito County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6071,San Bernardino County,CA,0,100,100,98.21,0,0,4/16/02,4/22/02,1
4/16/02,6073,San Diego County,CA,0,100,100,99.02,0,0,4/16/02,4/22/02,1
4/16/02,6075,San Francisco County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6077,San Joaquin County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6079,San Luis Obispo County,CA,89.78,10.22,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6081,San Mateo County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6083,Santa Barbara County,CA,26.47,73.53,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6085,Santa Clara County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6087,Santa Cruz County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6089,Shasta County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6091,Sierra County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6093,Siskiyou County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6095,Solano County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6097,Sonoma County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6099,Stanislaus County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6101,Sutter County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6103,Tehama County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6105,Trinity County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6107,Tulare County,CA,0.15,99.85,50.77,0.2,0,0,4/16/02,4/22/02,1
4/16/02,6109,Tuolumne County,CA,84.52,15.48,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6111,Ventura County,CA,0,100,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6113,Yolo County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/16/02,6115,Yuba County,CA,100,0,0,0,0,0,4/16/02,4/22/02,1
4/9/02,6001,Alameda County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6003,Alpine County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6005,Amador County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6007,Butte County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6009,Calaveras County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6011,Colusa County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6013,Contra Costa County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6015,Del Norte County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6017,El Dorado County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6019,Fresno County,CA,56.56,43.44,11.6,0,0,0,4/9/02,4/15/02,1
4/9/02,6021,Glenn County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6023,Humboldt County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6025,Imperial County,CA,0,100,100,58.13,0,0,4/9/02,4/15/02,1
4/9/02,6027,Inyo County,CA,0,100,100,82.65,0,0,4/9/02,4/15/02,1
4/9/02,6029,Kern County,CA,9.9,90.1,34.87,0.33,0,0,4/9/02,4/15/02,1
4/9/02,6031,Kings County,CA,96.43,3.57,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6033,Lake County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6035,Lassen County,CA,99.46,0.54,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6037,Los Angeles County,CA,0,100,49.78,0,0,0,4/9/02,4/15/02,1
4/9/02,6039,Madera County,CA,76.85,23.15,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6041,Marin County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6043,Mariposa County,CA,98.34,1.66,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6045,Mendocino County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6047,Merced County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6049,Modoc County,CA,93.26,6.74,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6051,Mono County,CA,14.48,85.52,57.77,3.29,0,0,4/9/02,4/15/02,1
4/9/02,6053,Monterey County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6055,Napa County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6057,Nevada County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6059,Orange County,CA,0,100,100,0,0,0,4/9/02,4/15/02,1
4/9/02,6061,Placer County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6063,Plumas County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6065,Riverside County,CA,0,100,100,49.85,0,0,4/9/02,4/15/02,1
4/9/02,6067,Sacramento County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6069,San Benito County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6071,San Bernardino County,CA,0,100,100,76.28,0,0,4/9/02,4/15/02,1
4/9/02,6073,San Diego County,CA,0,100,100,0,0,0,4/9/02,4/15/02,1
4/9/02,6075,San Francisco County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6077,San Joaquin County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6079,San Luis Obispo County,CA,94.53,5.47,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6081,San Mateo County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6083,Santa Barbara County,CA,72.5,27.5,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6085,Santa Clara County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6087,Santa Cruz County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6089,Shasta County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6091,Sierra County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6093,Siskiyou County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6095,Solano County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6097,Sonoma County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6099,Stanislaus County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6101,Sutter County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6103,Tehama County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6105,Trinity County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6107,Tulare County,CA,0.56,99.44,34.95,0,0,0,4/9/02,4/15/02,1
4/9/02,6109,Tuolumne County,CA,94.29,5.71,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6111,Ventura County,CA,0,100,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6113,Yolo County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/9/02,6115,Yuba County,CA,100,0,0,0,0,0,4/9/02,4/15/02,1
4/2/02,6001,Alameda County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6003,Alpine County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6005,Amador County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6007,Butte County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6009,Calaveras County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6011,Colusa County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6013,Contra Costa County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6015,Del Norte County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6017,El Dorado County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6019,Fresno County,CA,62.31,37.69,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6021,Glenn County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6023,Humboldt County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6025,Imperial County,CA,0,100,99.46,0,0,0,4/2/02,4/8/02,1
4/2/02,6027,Inyo County,CA,0,100,96.77,23.08,0,0,4/2/02,4/8/02,1
4/2/02,6029,Kern County,CA,13.82,86.18,10.64,0,0,0,4/2/02,4/8/02,1
4/2/02,6031,Kings County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6033,Lake County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6035,Lassen County,CA,99.52,0.48,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6037,Los Angeles County,CA,0,100,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6039,Madera County,CA,87.68,12.32,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6041,Marin County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6043,Mariposa County,CA,99.91,0.09,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6045,Mendocino County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6047,Merced County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6049,Modoc County,CA,93.9,6.1,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6051,Mono County,CA,12.01,87.99,38.26,0,0,0,4/2/02,4/8/02,1
4/2/02,6053,Monterey County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6055,Napa County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6057,Nevada County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6059,Orange County,CA,0,100,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6061,Placer County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6063,Plumas County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6065,Riverside County,CA,0,100,79.54,9.19,0,0,4/2/02,4/8/02,1
4/2/02,6067,Sacramento County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6069,San Benito County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6071,San Bernardino County,CA,0,100,95.07,36.5,0,0,4/2/02,4/8/02,1
4/2/02,6073,San Diego County,CA,0,100,17.13,0,0,0,4/2/02,4/8/02,1
4/2/02,6075,San Francisco County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6077,San Joaquin County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6079,San Luis Obispo County,CA,97.08,2.92,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6081,San Mateo County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6083,Santa Barbara County,CA,82.34,17.66,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6085,Santa Clara County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6087,Santa Cruz County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6089,Shasta County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6091,Sierra County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6093,Siskiyou County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6095,Solano County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6097,Sonoma County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6099,Stanislaus County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6101,Sutter County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6103,Tehama County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6105,Trinity County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6107,Tulare County,CA,8.32,91.68,4.1,0,0,0,4/2/02,4/8/02,1
4/2/02,6109,Tuolumne County,CA,95.87,4.13,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6111,Ventura County,CA,0.41,99.59,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6113,Yolo County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
4/2/02,6115,Yuba County,CA,100,0,0,0,0,0,4/2/02,4/8/02,1
3/26/02,6001,Alameda County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6003,Alpine County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6005,Amador County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6007,Butte County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6009,Calaveras County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6011,Colusa County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6013,Contra Costa County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6015,Del Norte County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6017,El Dorado County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6019,Fresno County,CA,62.83,37.17,0.06,0,0,0,3/26/02,4/1/02,1
3/26/02,6021,Glenn County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6023,Humboldt County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6025,Imperial County,CA,0,100,4.19,0,0,0,3/26/02,4/1/02,1
3/26/02,6027,Inyo County,CA,0,100,96.26,5.24,0,0,3/26/02,4/1/02,1
3/26/02,6029,Kern County,CA,13.14,86.86,18.26,0,0,0,3/26/02,4/1/02,1
3/26/02,6031,Kings County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6033,Lake County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6035,Lassen County,CA,98.55,1.45,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6037,Los Angeles County,CA,0,100,1.34,0,0,0,3/26/02,4/1/02,1
3/26/02,6039,Madera County,CA,87.36,12.64,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6041,Marin County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6043,Mariposa County,CA,99.66,0.34,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6045,Mendocino County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6047,Merced County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6049,Modoc County,CA,92.43,7.57,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6051,Mono County,CA,7.19,92.81,20.93,0,0,0,3/26/02,4/1/02,1
3/26/02,6053,Monterey County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6055,Napa County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6057,Nevada County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6059,Orange County,CA,0,100,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6061,Placer County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6063,Plumas County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6065,Riverside County,CA,0,100,47.39,0,0,0,3/26/02,4/1/02,1
3/26/02,6067,Sacramento County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6069,San Benito County,CA,100,0,0,0,0,0,3/26/02,4/1/02,1
3/26/02,6071,San Bernardino County,CA,0,100,94.76,9.62,0,0,3/26/02,4/1/02,1
